tgl_transaksi,bulan,kode_cabang,nama_cabang,kode_produk,nama_produk,nama_kategori,jumlah_pembelian,nama_kota,kode_propinsi,nama_propinsi,keuntungan
31/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,22,Jakarta Pusat,P32,DKI Jakarta,14080
31/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,8,Jakarta Pusat,P32,DKI Jakarta,3760
31/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,5,Jakarta Pusat,P32,DKI Jakarta,1400
31/10/2020 0:00,10,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,8,Jakarta Pusat,P32,DKI Jakarta,2720
31/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,5,Makassar,P26,Sulawesi Selatan,550
31/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,5600
31/10/2020 0:00,10,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,11,Makassar,P26,Sulawesi Selatan,660
31/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,15,Surabaya,P10,Jawa Timur,4200
31/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,9,Surabaya,P10,Jawa Timur,3060
31/10/2020 0:00,10,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,6,Surabaya,P10,Jawa Timur,180
01/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,18,Surabaya,P10,Jawa Timur,8460
01/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,11440
01/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,1920
01/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,11,Surabaya,P10,Jawa Timur,1980
01/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,9,Jakarta Pusat,P32,DKI Jakarta,3060
01/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,8,Jakarta Pusat,P32,DKI Jakarta,7440
01/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,12,Jakarta Pusat,P32,DKI Jakarta,4920
01/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,4,Makassar,P26,Sulawesi Selatan,680
01/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,16,Makassar,P26,Sulawesi Selatan,3680
01/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,960
01/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,210
02/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000006,kentang 1 kg,Buah & Sayur,7,Makassar,P26,Sulawesi Selatan,2310
02/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,15,Makassar,P26,Sulawesi Selatan,3450
02/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,9,Makassar,P26,Sulawesi Selatan,3510
02/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,20,Surabaya,P10,Jawa Timur,42400
02/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,20,Surabaya,P10,Jawa Timur,94600
02/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,2160
02/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,42570
02/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,20,Jakarta Pusat,P32,DKI Jakarta,4600
02/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,7,Jakarta Pusat,P32,DKI Jakarta,1260
03/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,6400
03/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,7,Jakarta Pusat,P32,DKI Jakarta,4480
03/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,13,Jakarta Pusat,P32,DKI Jakarta,2600
03/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,21,Jakarta Pusat,P32,DKI Jakarta,3780
03/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,5600
03/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,17,Makassar,P26,Sulawesi Selatan,5780
03/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000006,kentang 1 kg,Buah & Sayur,17,Makassar,P26,Sulawesi Selatan,5610
03/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,18,Surabaya,P10,Jawa Timur,5940
03/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,22,Surabaya,P10,Jawa Timur,15400
03/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,14,Surabaya,P10,Jawa Timur,2520
04/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,9350
04/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,23,Surabaya,P10,Jawa Timur,14720
04/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,6,Surabaya,P10,Jawa Timur,5220
04/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,16160
04/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,1620
04/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,5440
04/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,7700
04/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,11,Makassar,P26,Sulawesi Selatan,4730
04/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000010,salak 1 kg,Buah & Sayur,19,Makassar,P26,Sulawesi Selatan,570
04/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,2720
05/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,17,Makassar,P26,Sulawesi Selatan,6970
05/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000026,minuman probiotik,Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,210
05/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000006,kentang 1 kg,Buah & Sayur,12,Makassar,P26,Sulawesi Selatan,3960
05/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,1100
05/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000010,salak 1 kg,Buah & Sayur,3,Surabaya,P10,Jawa Timur,90
05/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,7,Surabaya,P10,Jawa Timur,1260
05/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,14,Surabaya,P10,Jawa Timur,840
05/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,4400
05/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,4400
05/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,2090
06/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,5040
06/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,19,Jakarta Pusat,P32,DKI Jakarta,16530
06/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,19,Jakarta Pusat,P32,DKI Jakarta,4180
06/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,5,Makassar,P26,Sulawesi Selatan,1150
06/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,5120
06/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,3200
06/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,13950
06/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,1720
06/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,14,Surabaya,P10,Jawa Timur,9800
06/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,14,Surabaya,P10,Jawa Timur,2660
07/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,9,Surabaya,P10,Jawa Timur,1620
07/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,16,Surabaya,P10,Jawa Timur,75680
07/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,23,Surabaya,P10,Jawa Timur,23230
07/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,15,Jakarta Pusat,P32,DKI Jakarta,6150
07/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,13,Jakarta Pusat,P32,DKI Jakarta,61490
07/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,10,Jakarta Pusat,P32,DKI Jakarta,9300
07/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,3,Jakarta Pusat,P32,DKI Jakarta,1290
07/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,8,Makassar,P26,Sulawesi Selatan,1440
07/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,3200
07/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,9,Makassar,P26,Sulawesi Selatan,3690
08/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,20,Makassar,P26,Sulawesi Selatan,3600
08/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,7790
08/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000003,buncis 1 kg,Buah & Sayur,19,Makassar,P26,Sulawesi Selatan,4370
08/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,6,Surabaya,P10,Jawa Timur,3120
08/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,11,Surabaya,P10,Jawa Timur,4510
08/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,1320
08/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,9,Surabaya,P10,Jawa Timur,3690
08/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,11,Jakarta Pusat,P32,DKI Jakarta,1760
08/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,10230
08/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000006,kentang 1 kg,Buah & Sayur,12,Jakarta Pusat,P32,DKI Jakarta,3960
09/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,6050
09/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,13,Jakarta Pusat,P32,DKI Jakarta,5590
09/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,12,Jakarta Pusat,P32,DKI Jakarta,4080
09/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,21,Makassar,P26,Sulawesi Selatan,13440
09/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000026,minuman probiotik,Makanan & Minuman,6,Makassar,P26,Sulawesi Selatan,180
09/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,99330
09/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,3,Surabaya,P10,Jawa Timur,1410
09/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,15,Surabaya,P10,Jawa Timur,7050
09/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,13,Surabaya,P10,Jawa Timur,2210
09/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,6,Surabaya,P10,Jawa Timur,2340
10/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,14,Surabaya,P10,Jawa Timur,1680
10/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,5,Surabaya,P10,Jawa Timur,900
10/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,6,Surabaya,P10,Jawa Timur,12720
10/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,8,Jakarta Pusat,P32,DKI Jakarta,3440
10/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,540
10/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,7,Jakarta Pusat,P32,DKI Jakarta,3850
10/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,7830
10/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,11340
10/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,16,Makassar,P26,Sulawesi Selatan,5440
10/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,11,Makassar,P26,Sulawesi Selatan,5940
11/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,7,Makassar,P26,Sulawesi Selatan,7070
11/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,18,Makassar,P26,Sulawesi Selatan,3600
11/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000010,salak 1 kg,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,390
11/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,20,Surabaya,P10,Jawa Timur,4000
11/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,3,Surabaya,P10,Jawa Timur,14190
11/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,21,Surabaya,P10,Jawa Timur,3780
11/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,15,Jakarta Pusat,P32,DKI Jakarta,15150
11/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,15,Jakarta Pusat,P32,DKI Jakarta,1800
11/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,1800
12/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,8,Jakarta Pusat,P32,DKI Jakarta,880
12/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,5,Jakarta Pusat,P32,DKI Jakarta,1000
12/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,12,Jakarta Pusat,P32,DKI Jakarta,360
12/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,6,Jakarta Pusat,P32,DKI Jakarta,1020
12/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,22,Makassar,P26,Sulawesi Selatan,2640
12/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,20,Makassar,P26,Sulawesi Selatan,8200
12/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,11,Makassar,P26,Sulawesi Selatan,1760
12/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,16,Surabaya,P10,Jawa Timur,6880
12/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,22,Surabaya,P10,Jawa Timur,15400
12/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000011,semangka 1 buah,Buah & Sayur,8,Surabaya,P10,Jawa Timur,240
13/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,13,Surabaya,P10,Jawa Timur,7020
13/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,20,Surabaya,P10,Jawa Timur,6600
13/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,20,Surabaya,P10,Jawa Timur,4000
13/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,14960
13/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,20,Jakarta Pusat,P32,DKI Jakarta,18600
13/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,420
13/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,4,Jakarta Pusat,P32,DKI Jakarta,120
13/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,12,Makassar,P26,Sulawesi Selatan,4800
13/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,17,Makassar,P26,Sulawesi Selatan,2890
13/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,31800
14/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,12,Makassar,P26,Sulawesi Selatan,6720
14/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,3,Makassar,P26,Sulawesi Selatan,600
14/11/2020 0:00,11,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,6150
14/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,22,Surabaya,P10,Jawa Timur,8580
14/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,2380
14/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,17,Surabaya,P10,Jawa Timur,5780
14/11/2020 0:00,11,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,2700
14/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,4,Jakarta Pusat,P32,DKI Jakarta,760
14/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000010,salak 1 kg,Buah & Sayur,12,Jakarta Pusat,P32,DKI Jakarta,360
14/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,22,Jakarta Pusat,P32,DKI Jakarta,8580
15/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,6,Jakarta Pusat,P32,DKI Jakarta,6060
15/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,15,Jakarta Pusat,P32,DKI Jakarta,5100
15/11/2020 0:00,11,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,4,Jakarta Pusat,P32,DKI Jakarta,3520
